"ID",Branch,Zone,Emp Id,Employee,HQ Name,HQ Code,Sup ID,Supervisor,Category,Event Date,Dealer Code,Dealer Name,Venue,City,Agenda,People Attended,Outcome,ADE,Attended Jacpl,Budget (Rs.),Expense (Rs.),Influencer Mobile,Influencer Name,Influencer Status,Influencer Type,Vertical,Meeting Gift,Meet Status
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,7878787878,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,6767676767,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,4545454545,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,1212121212,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909091,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,3434343434,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,9090909090,,Not Registered,,PU,Purchased locally,1
17359,,,16008288,Kumar Gourav,test,8989,16009555,Abhishant Mittal,SGA Meet,23-07-2024,null,null,null,null,ejkwb,7,kjbv,,16008287:Tapan Mittal,3000,2500,7878787878,,Not Registered,,PU,Purchased locally,1
